"x","y","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Landuse","Class_ID"
677947.242006532,4763219.5797058,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677949.759652396,4763219.5797058,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677952.27729826,4763219.5797058,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677954.794944124,4763219.5797058,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677957.312589988,4763219.5797058,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677959.830235851,4763219.5797058,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677962.347881715,4763219.5797058,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677964.865527579,4763219.5797058,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677967.383173443,4763219.5797058,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677969.900819306,4763219.5797058,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677972.41846517,4763219.5797058,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677974.936111034,4763219.5797058,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677977.453756898,4763219.5797058,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677979.971402762,4763219.5797058,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677982.489048625,4763219.5797058,4402,4583,4908,3426,3591,3591,5088,4047,3258,2066,"Class_2","Building",2
678553.994659706,4763219.5797058,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678556.51230557,4763219.5797058,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678559.029951434,4763219.5797058,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678561.547597298,4763219.5797058,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678564.065243162,4763219.5797058,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678566.582889025,4763219.5797058,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678569.100534889,4763219.5797058,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678571.618180753,4763219.5797058,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678574.135826617,4763219.5797058,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678576.653472481,4763219.5797058,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678579.171118344,4763219.5797058,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678581.688764208,4763219.5797058,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678584.206410072,4763219.5797058,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678586.724055936,4763219.5797058,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678589.2417018,4763219.5797058,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678591.759347663,4763219.5797058,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678594.276993527,4763219.5797058,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678596.794639391,4763219.5797058,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678599.312285255,4763219.5797058,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678601.829931119,4763219.5797058,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678604.347576982,4763219.5797058,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678606.865222846,4763219.5797058,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678609.38286871,4763219.5797058,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678611.900514574,4763219.5797058,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678614.418160437,4763219.5797058,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678616.935806301,4763219.5797058,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678619.453452165,4763219.5797058,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678621.971098029,4763219.5797058,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678624.488743893,4763219.5797058,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678627.006389756,4763219.5797058,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678629.52403562,4763219.5797058,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678632.041681484,4763219.5797058,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678634.559327348,4763219.5797058,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678637.076973212,4763219.5797058,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678639.594619075,4763219.5797058,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678642.112264939,4763219.5797058,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678644.629910803,4763219.5797058,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678647.147556667,4763219.5797058,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678649.665202531,4763219.5797058,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678652.182848394,4763219.5797058,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678654.700494258,4763219.5797058,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678657.218140122,4763219.5797058,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678659.735785986,4763219.5797058,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678662.25343185,4763219.5797058,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678664.771077713,4763219.5797058,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678667.288723577,4763219.5797058,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678669.806369441,4763219.5797058,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678672.324015305,4763219.5797058,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678674.841661168,4763219.5797058,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678677.359307032,4763219.5797058,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678679.876952896,4763219.5797058,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678682.39459876,4763219.5797058,138,365,228,694,1759,1759,2781,2591,1642,864,"Class_3","Tree/bushes",3
679047.45324901,4763219.5797058,396,434,502,521,717,717,829,1556,1368,1107,"Class_1","Parking/road/pavement",1
679049.970894874,4763219.5797058,396,434,502,521,717,717,829,1556,1368,1107,"Class_1","Parking/road/pavement",1
679052.488540737,4763219.5797058,384,374,391,521,717,717,733,1556,1368,1107,"Class_1","Parking/road/pavement",1
679055.006186601,4763219.5797058,384,374,391,521,717,717,733,1556,1368,1107,"Class_1","Parking/road/pavement",1
677869.194984755,4763217.08843699,6081,6423,6500,6158,6031,6031,6593,6597,4966,2586,"Class_2","Building",2
677871.712630619,4763217.08843699,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677874.230276482,4763217.08843699,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677876.747922346,4763217.08843699,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677879.26556821,4763217.08843699,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677881.783214074,4763217.08843699,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677884.300859938,4763217.08843699,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677886.818505801,4763217.08843699,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677889.336151665,4763217.08843699,6043,6213,6428,6176,5978,5978,6497,6575,4862,2532,"Class_2","Building",2
677891.853797529,4763217.08843699,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677894.371443393,4763217.08843699,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677896.889089257,4763217.08843699,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677899.40673512,4763217.08843699,6193,6366,6475,6176,5978,5978,6521,6575,4862,2532,"Class_2","Building",2
677901.924380984,4763217.08843699,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677904.442026848,4763217.08843699,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677906.959672712,4763217.08843699,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677909.477318575,4763217.08843699,5880,6162,6444,6184,5940,5940,6461,6536,4879,2563,"Class_2","Building",2
677911.994964439,4763217.08843699,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677914.512610303,4763217.08843699,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677917.030256167,4763217.08843699,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677919.547902031,4763217.08843699,6057,6454,6561,6184,5940,5940,6621,6536,4879,2563,"Class_2","Building",2
677922.065547894,4763217.08843699,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677924.583193758,4763217.08843699,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677927.100839622,4763217.08843699,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677929.618485486,4763217.08843699,6215,6410,6612,6190,6023,6023,6647,6524,5004,2678,"Class_2","Building",2
677932.13613135,4763217.08843699,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677934.653777213,4763217.08843699,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677937.171423077,4763217.08843699,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677939.689068941,4763217.08843699,6275,6466,6618,6190,6023,6023,6613,6524,5004,2678,"Class_2","Building",2
677942.206714805,4763217.08843699,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677944.724360669,4763217.08843699,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677947.242006532,4763217.08843699,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677949.759652396,4763217.08843699,5940,6120,6414,6118,6035,6035,6524,6540,4935,2598,"Class_2","Building",2
677952.27729826,4763217.08843699,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677954.794944124,4763217.08843699,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677957.312589988,4763217.08843699,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677959.830235851,4763217.08843699,5983,6214,6307,6118,6035,6035,6435,6540,4935,2598,"Class_2","Building",2
677962.347881715,4763217.08843699,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677964.865527579,4763217.08843699,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677967.383173443,4763217.08843699,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677969.900819306,4763217.08843699,5958,6346,6519,5969,5819,5819,6632,6208,4727,2525,"Class_2","Building",2
677972.41846517,4763217.08843699,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677974.936111034,4763217.08843699,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677977.453756898,4763217.08843699,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677979.971402762,4763217.08843699,5816,6209,6171,5969,5819,5819,6236,6208,4727,2525,"Class_2","Building",2
677982.489048625,4763217.08843699,4402,4583,4908,3426,3591,3591,5088,4047,3258,2066,"Class_2","Building",2
678548.959367979,4763217.08843699,152,444,241,726,2166,2166,2916,3153,1641,778,"Class_3","Tree/bushes",3
678551.477013843,4763217.08843699,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678553.994659706,4763217.08843699,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678556.51230557,4763217.08843699,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678559.029951434,4763217.08843699,154,420,222,726,2166,2166,2980,3153,1641,778,"Class_3","Tree/bushes",3
678561.547597298,4763217.08843699,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678564.065243162,4763217.08843699,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678566.582889025,4763217.08843699,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678569.100534889,4763217.08843699,148,357,229,690,2105,2105,3004,3000,1638,788,"Class_3","Tree/bushes",3
678571.618180753,4763217.08843699,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678574.135826617,4763217.08843699,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678576.653472481,4763217.08843699,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678579.171118344,4763217.08843699,168,348,192,690,2105,2105,2739,3000,1638,788,"Class_3","Tree/bushes",3
678581.688764208,4763217.08843699,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678584.206410072,4763217.08843699,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678586.724055936,4763217.08843699,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678589.2417018,4763217.08843699,152,357,173,657,2062,2062,2973,3017,1639,797,"Class_3","Tree/bushes",3
678591.759347663,4763217.08843699,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678594.276993527,4763217.08843699,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678596.794639391,4763217.08843699,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678599.312285255,4763217.08843699,144,364,185,657,2062,2062,2924,3017,1639,797,"Class_3","Tree/bushes",3
678601.829931119,4763217.08843699,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678604.347576982,4763217.08843699,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678606.865222846,4763217.08843699,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678609.38286871,4763217.08843699,152,378,210,618,1986,1986,2891,2950,1622,787,"Class_3","Tree/bushes",3
678611.900514574,4763217.08843699,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678614.418160437,4763217.08843699,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678616.935806301,4763217.08843699,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678619.453452165,4763217.08843699,156,337,189,618,1986,1986,2740,2950,1622,787,"Class_3","Tree/bushes",3
678621.971098029,4763217.08843699,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678624.488743893,4763217.08843699,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678627.006389756,4763217.08843699,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678629.52403562,4763217.08843699,166,343,220,589,1802,1802,2585,2601,1580,788,"Class_3","Tree/bushes",3
678632.041681484,4763217.08843699,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678634.559327348,4763217.08843699,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678637.076973212,4763217.08843699,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678639.594619075,4763217.08843699,189,362,217,589,1802,1802,2781,2601,1580,788,"Class_3","Tree/bushes",3
678642.112264939,4763217.08843699,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678644.629910803,4763217.08843699,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678647.147556667,4763217.08843699,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678649.665202531,4763217.08843699,156,372,220,611,1838,1838,2643,2546,1558,829,"Class_3","Tree/bushes",3
678652.182848394,4763217.08843699,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678654.700494258,4763217.08843699,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678657.218140122,4763217.08843699,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678659.735785986,4763217.08843699,167,368,235,611,1838,1838,2483,2546,1558,829,"Class_3","Tree/bushes",3
678662.25343185,4763217.08843699,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678664.771077713,4763217.08843699,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678667.288723577,4763217.08843699,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678669.806369441,4763217.08843699,212,323,234,646,1795,1795,2673,2708,1627,846,"Class_3","Tree/bushes",3
678672.324015305,4763217.08843699,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678674.841661168,4763217.08843699,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678677.359307032,4763217.08843699,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678679.876952896,4763217.08843699,169,389,217,646,1795,1795,2859,2708,1627,846,"Class_3","Tree/bushes",3
678682.39459876,4763217.08843699,138,365,228,694,1759,1759,2781,2591,1642,864,"Class_3","Tree/bushes",3
678684.912244624,4763217.08843699,138,365,228,694,1759,1759,2781,2591,1642,864,"Class_3","Tree/bushes",3
677869.194984755,4763214.59716818,6081,6423,6500,6158,6031,6031,6593,6597,4966,2586,"Class_2","Building",2
677871.712630619,4763214.59716818,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677874.230276482,4763214.59716818,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677876.747922346,4763214.59716818,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
677879.26556821,4763214.59716818,6156,6195,6485,6158,6031,6031,6464,6597,4966,2586,"Class_2","Building",2
