X2015.01.01,X2015.01.02,X2015.01.03,X2015.01.04,X2015.01.05,X2015.01.06,X2015.01.07,X2015.01.08,X2015.01.09,X2015.01.10,X2015.01.11,X2015.01.12,X2015.01.13,X2015.01.14,X2015.01.15,X2015.01.16,X2015.01.17,X2015.01.18,X2015.01.19,X2015.01.20,X2015.01.21,X2015.01.22,X2015.01.23,X2015.01.24,X2015.01.25,X2015.01.26,X2015.01.27,X2015.01.28,X2015.01.29,X2015.01.30,X2015.01.31,X2015.02.01,X2015.02.02,X2015.02.03,X2015.02.04,X2015.02.05,X2015.02.06,X2015.02.07,X2015.02.08,X2015.02.09,X2015.02.10,X2015.02.11,X2015.02.12,X2015.02.13,X2015.02.14,X2015.02.15,X2015.02.16,X2015.02.17,X2015.02.18,X2015.02.19,X2015.02.20,X2015.02.21,X2015.02.22,X2015.02.23,X2015.02.24,X2015.02.25,X2015.02.26,X2015.02.27,X2015.02.28,X2015.03.01,X2015.03.02,X2015.03.03,X2015.03.04,X2015.03.05,X2015.03.06,X2015.03.07,X2015.03.08,X2015.03.09,X2015.03.10,X2015.03.11,X2015.03.12,X2015.03.13,X2015.03.14,X2015.03.15,X2015.03.16,X2015.03.17,X2015.03.18,X2015.03.19,X2015.03.20,X2015.03.21,X2015.03.22,X2015.03.23,X2015.03.24,X2015.03.25,X2015.03.26,X2015.03.27,X2015.03.28,X2015.03.29,X2015.03.30,X2015.03.31,X2015.04.01,lon,lat
20.75572,21.0274,20.3505,19.69031,16.65294,15.32368,15.50027,15.74129,16.73253,15.09175,13.46556,14.42373,16.06127,17.25899,17.15861,18.05735,17.06922,15.5542,14.80822,13.75755,14.88308,17.18025,17.10651,17.33379,17.07126,17.62571,18.31946,18.71761,17.62656,16.27346,14.51686,15.11945,16.88522,18.69632,19.22314,18.22147,16.30822,17.76148,18.80207,18.68413,19.04711,17.35085,18.27152,18.63231,19.02371,19.06375,19.75989,20.57531,19.80874,19.24555,20.22262,21.03537,21.46377,23.20719,23.14135,23.8045,24.55788,23.10215,24.46532,24.34978,22.62539,22.08131,20.88246,19.45246,19.37541,21.2785,22.28603,23.0404,24.04024,21.55421,21.42979,22.92591,25.82441,26.19253,25.99099,26.3988,24.37537,22.8447,23.0263,23.96833,25.31973,26.01827,26.16419,25.91591,27.07302,26.15637,24.56479,24.7036,25.57605,25.23817,21.87285,348167.854645589,2724253.8381693
20.84064,21.07259,20.39047,19.68383,16.70031,15.37556,15.52198,15.8003,16.75241,15.10606,13.42495,14.39504,16.15468,17.32265,17.20633,18.15224,17.19047,15.64838,14.87885,13.83305,14.92348,17.12745,17.05737,17.24666,17.0664,17.61323,18.26172,18.60517,17.71827,16.25288,14.48739,15.0742,16.7995,18.67024,19.15687,18.18967,16.3085,17.85545,18.90541,18.69167,19.1458,17.36325,18.30035,18.59862,18.97852,19.04492,19.78139,20.56883,19.78358,19.19719,20.13768,20.96586,21.46222,23.18816,23.1202,23.75973,24.49352,23.12535,24.46539,24.33871,22.671,22.0548,20.86032,19.41531,19.30703,21.15218,22.09428,22.91999,23.92688,21.484,21.34477,22.78238,25.71676,26.12035,25.94693,26.35785,24.31961,22.77308,22.89616,23.96347,25.25438,25.96688,26.09123,25.89074,26.99484,26.22461,24.50276,24.6386,25.56414,25.17021,21.86101,360822.202726703,2724121.52053826
20.92563,21.1177,20.43101,19.67748,16.74755,15.42759,15.54377,15.85923,16.77208,15.12037,13.38449,14.36642,16.24816,17.38624,17.25413,18.24713,17.31179,15.7427,14.94942,13.90855,14.96394,17.07486,17.00817,17.15917,17.06139,17.60054,18.20405,18.49266,17.80963,16.23222,14.45799,15.02894,16.71392,18.64437,19.09061,18.15809,16.30857,17.94971,19.00876,18.69886,19.24457,17.37552,18.32904,18.56485,18.9334,19.02589,19.80296,20.56227,19.75848,19.14884,20.0528,20.89614,21.46066,23.16912,23.09912,23.71511,24.42895,23.14875,24.46554,24.32758,22.71675,22.02822,20.83854,19.37844,19.23858,21.02585,21.90239,22.79959,23.81359,21.414,21.25968,22.63857,25.60904,26.04823,25.90294,26.3171,24.26406,22.70153,22.76582,23.95895,25.18903,25.91577,26.0182,25.86572,26.91645,26.29299,24.44065,24.5736,25.55236,25.10225,21.84804,373476.115318679,2724000.71722203
21.01063,21.16289,20.4714,19.67121,16.79478,15.47947,15.56541,15.91824,16.79161,15.1344,13.34417,14.3378,16.34163,17.44989,17.30185,18.34208,17.43305,15.83689,15.02013,13.98412,15.00455,17.02206,16.95896,17.07197,17.05653,17.58806,18.14632,18.38043,17.90121,16.21164,14.42853,14.98375,16.62827,18.6185,19.02427,18.12658,16.30885,18.04375,19.11197,18.70619,19.34312,17.38786,18.35781,18.53122,18.88814,19.00686,19.82475,20.556,19.73352,19.10048,19.96778,20.82635,21.45925,23.15023,23.07783,23.67042,24.36459,23.17194,24.46568,24.31651,22.76258,22.00179,20.81655,19.34171,19.17005,20.89952,21.71071,22.67911,23.70031,21.34378,21.17473,22.49483,25.50147,25.97611,25.85902,26.27621,24.2083,22.62983,22.63561,23.95451,25.12375,25.8648,25.94509,25.84069,26.8382,26.36137,24.37833,24.50875,25.54045,25.03429,21.83563,386129.632020145,2723891.42591988
21.10167,21.20188,20.51624,19.66669,16.84568,15.51289,15.59227,15.97125,16.78625,15.14991,13.35305,14.38376,16.44265,17.50121,17.39441,18.41469,17.52405,15.90252,15.07039,14.0733,15.06602,17.09164,16.99076,17.05653,16.97581,17.51672,18.12905,18.35745,18.01689,16.19994,14.41485,14.97592,16.60578,18.51494,18.9702,18.08661,16.29391,17.998,19.00326,18.64663,19.32712,17.35621,18.25812,18.50479,18.81976,18.90372,19.78238,20.5027,19.7374,19.08243,19.90645,20.7593,21.43888,23.09679,23.04054,23.6315,24.32743,23.21805,24.45567,24.30784,22.83244,21.9719,20.79096,19.37252,19.21355,20.81225,21.57162,22.66755,23.63827,21.29289,21.20004,22.45514,25.38903,25.89208,25.79896,26.23018,24.16727,22.68108,22.62807,23.87196,24.99059,25.81003,25.90597,25.78577,26.78131,26.33317,24.29726,24.4986,25.51119,24.91875,21.76119,398782.792427244,2723793.64455048
21.19392,21.24001,20.56192,19.66254,16.89686,15.54398,15.61983,16.02328,16.77786,15.16528,13.36813,14.43896,16.54452,17.55091,17.49268,18.48456,17.61126,15.96469,15.11811,14.16417,15.13003,17.17637,17.03305,17.05025,16.88537,17.43784,18.11664,18.34547,18.13589,16.18915,14.40294,14.97282,16.59119,18.40172,18.91782,18.04558,16.27734,17.93448,18.8677,18.5786,19.29659,17.31934,18.14209,18.4792,18.74828,18.79044,19.7324,20.44363,19.74509,19.06791,19.84801,20.69233,21.41625,23.03948,23.00078,23.59329,24.2936,23.26718,24.44432,24.29966,22.90505,21.94116,20.7648,19.41178,19.27065,20.72977,21.4393,22.66987,23.58265,21.24438,21.23924,22.42843,25.27595,25.80643,25.73664,26.18372,24.12836,22.74756,22.63625,23.77968,24.84882,25.75483,25.87107,25.72691,26.7271,26.29285,24.21351,24.49528,25.47954,24.79722,21.67885,411435.636133881,2723707.3712518
21.28585,21.27808,20.60739,19.65831,16.94797,15.575,15.64718,16.07537,16.7694,15.18057,13.38322,14.49409,16.64639,17.60061,17.59117,18.55442,17.69853,16.02659,15.16577,14.2549,15.19418,17.26111,17.07521,17.04398,16.79513,17.35917,18.10459,18.33363,18.25481,16.17858,14.39102,14.96972,16.57645,18.28837,18.86523,18.00448,16.26042,17.8711,18.73242,18.51036,19.26614,17.28247,18.02634,18.45368,18.67694,18.67708,19.68234,20.38434,19.75277,19.05331,19.78957,20.62543,21.39376,22.98196,22.96137,23.55509,24.25955,23.31632,24.43304,24.29148,22.97787,21.91085,20.73886,19.45098,19.32803,20.64743,21.30677,22.67213,23.5271,21.19581,21.27843,22.40178,25.16302,25.72071,25.67453,26.13705,24.08902,22.81418,22.64386,23.68755,24.70726,25.69963,25.83632,25.66812,26.67296,26.2526,24.13012,24.49218,25.44817,24.67561,21.59651,424088.202731968,2723632.60438107
21.37785,21.31629,20.65279,19.65415,16.99915,15.60587,15.67475,16.1274,16.7608,15.19615,13.39838,14.54943,16.74825,17.65045,17.68951,18.62428,17.78573,16.08863,15.21349,14.34584,15.25833,17.34584,17.11751,17.03749,16.70469,17.28035,18.09239,18.32185,18.37374,16.16779,14.37911,14.96648,16.56193,18.17508,18.81271,17.96338,16.24365,17.80766,18.59714,18.4424,19.23561,17.24539,17.91044,18.42802,18.60581,18.56344,19.63222,20.32519,19.76052,19.039,19.73113,20.55853,21.37106,22.92429,22.92175,23.51695,24.22571,23.36524,24.42155,24.2833,23.05069,21.88054,20.71271,19.49032,19.38535,20.56488,21.17417,22.67431,23.47148,21.14731,21.31756,22.37492,25.04994,25.6352,25.61214,26.0906,24.04975,22.88073,22.65183,23.59534,24.56557,25.64443,25.80135,25.60925,26.61868,26.21227,24.04665,24.48873,25.41652,24.55408,21.51473,436740.531811681,2723569.34251468
21.46986,21.35436,20.69819,19.64978,17.05025,15.63689,15.70231,16.17949,16.75255,15.21173,13.41346,14.60455,16.85026,17.70015,17.78771,18.69421,17.87294,16.15073,15.26108,14.43656,15.32241,17.43058,17.15959,17.03129,16.61431,17.20168,18.08019,18.3098,18.49273,16.15715,14.36727,14.96345,16.54706,18.06201,18.76012,17.92214,16.22687,17.74435,18.46179,18.3743,19.20502,17.20845,17.79455,18.40271,18.53433,18.45008,19.58217,20.26612,19.76835,19.02469,19.67262,20.49163,21.34865,22.86684,22.88214,23.47867,24.19187,23.41438,24.41034,24.27506,23.12358,21.8498,20.68669,19.52965,19.44266,20.48247,21.04192,22.67643,23.41607,21.09874,21.35675,22.3482,24.93673,25.54961,25.54997,26.04393,24.0107,22.94741,22.65993,23.50292,24.42387,25.5893,25.76639,25.55039,26.56461,26.1723,23.96297,24.48541,25.38508,24.43254,21.43183,449392.662961696,2723517.58444813
21.56195,21.39257,20.74401,19.64562,17.10158,15.66805,15.72966,16.23145,16.74395,15.2271,13.42848,14.65968,16.95212,17.74985,17.88598,18.764,17.96014,16.21284,15.3088,14.5275,15.38649,17.51517,17.20182,17.02502,16.52408,17.12279,18.06786,18.29795,18.61166,16.14657,14.35535,14.96027,16.53247,17.94865,18.70753,17.88111,16.21016,17.68105,18.32629,18.30634,19.1745,17.17151,17.67872,18.37719,18.46291,18.33666,19.53205,20.20697,19.77596,19.01031,19.61411,20.42466,21.32616,22.80945,22.84273,23.44067,24.1581,23.46344,24.39899,24.26695,23.19648,21.81935,20.66061,19.56892,19.4999,20.40013,20.90946,22.67869,23.36052,21.05031,21.39574,22.32148,24.824,25.46396,25.48793,25.99726,23.9715,23.01389,22.66748,23.41064,24.28232,25.53411,25.73156,25.49174,26.51054,26.13191,23.87944,24.48224,25.35357,24.31108,21.35006,462044.635769445,2723477.329196
21.61754,21.41964,20.83234,19.62912,17.08593,15.71345,15.77041,16.27389,16.74712,15.2412,13.53316,14.77508,17.0554,17.75176,17.98728,18.81046,17.95091,16.26775,15.38642,14.66596,15.53531,17.59286,17.32751,17.05371,16.49701,17.04335,18.02619,18.29344,18.64747,16.16145,14.37636,14.99538,16.57455,17.8704,18.68441,17.96233,16.23081,17.51799,18.19454,18.29288,19.0316,17.16157,17.59377,18.36408,18.41039,18.20913,19.50082,20.14564,19.78442,19.02145,19.58548,20.37588,21.27843,22.73691,22.75785,23.42439,24.09677,23.46979,24.37981,24.25313,23.2645,21.80489,20.59456,19.57921,19.54862,20.29855,20.90128,22.67904,23.2712,21.0427,21.46919,22.40862,24.73067,25.36301,25.43992,25.92366,24.00189,23.07494,22.64012,23.46654,24.30332,25.54376,25.71408,25.46791,26.45189,25.97696,23.81021,24.43071,25.30908,24.21239,21.22598,474696.489821369,2723448.57599188
21.67176,21.44664,20.92229,19.6122,17.06795,15.75941,15.81193,16.31562,16.75079,15.25537,13.6413,14.89274,17.1591,17.7519,18.08858,18.85607,17.93793,16.32225,15.46509,14.80631,15.68744,17.67005,17.45652,17.08395,16.47219,16.96404,17.9834,18.28914,18.68032,16.17745,14.39843,15.03197,16.61868,17.79328,18.66249,18.04819,16.25253,17.35134,18.06313,18.28118,18.88434,17.15247,17.51017,18.35139,18.35872,18.08118,19.47037,20.08431,19.79302,19.03365,19.55806,20.32773,21.23,22.66423,22.67107,23.40923,24.03438,23.47458,24.36043,24.23931,23.33225,21.79094,20.52681,19.58844,19.59683,20.19619,20.89804,22.67925,23.18068,21.03649,21.54399,22.50019,24.63811,25.26136,25.39241,25.84915,24.03474,23.13557,22.61157,23.52794,24.3304,25.5561,25.69716,25.44514,26.39323,25.81778,23.74133,24.37742,25.26425,24.11461,21.10078,487348.264703157,2723431.32428837
21.72582,21.47349,21.01252,19.59535,17.0499,15.80552,15.85324,16.3575,16.75438,15.2694,13.74923,15.01026,17.26238,17.75197,18.18981,18.90147,17.92503,16.37681,15.54398,14.9466,15.83956,17.74753,17.58546,17.11412,16.44752,16.88445,17.94047,18.28498,18.71303,16.19324,14.42035,15.06863,16.66295,17.71644,18.64021,18.13426,16.27438,17.18462,17.93166,18.26969,18.73686,17.14352,17.42642,18.3387,18.30691,17.95323,19.4397,20.02291,19.80162,19.0457,19.53057,20.27937,21.18157,22.59134,22.58443,23.39407,23.97228,23.47902,24.34097,24.22543,23.40014,21.77719,20.45921,19.59747,19.64491,20.09397,20.89473,22.67939,23.09024,21.03043,21.61886,22.59191,24.54576,25.15992,25.34511,25.7745,24.06794,23.1964,22.58267,23.58963,24.35754,25.56816,25.68031,25.42286,26.33451,25.65867,23.67274,24.32405,25.2192,24.01669,20.97558,5e+05,2723425.57375702
21.77996,21.50021,21.10255,19.57858,17.032,15.85141,15.89462,16.39923,16.75812,15.28357,13.85723,15.12805,17.36572,17.75225,18.29119,18.94722,17.9122,16.43145,15.62251,15.08681,15.99162,17.82493,17.71439,17.14415,16.42284,16.80507,17.89768,18.28054,18.74567,16.20931,14.44256,15.10528,16.70708,17.63939,18.61822,18.22027,16.29645,17.01804,17.80026,18.25834,18.58952,17.1345,17.34267,18.32615,18.25516,17.82535,19.40925,19.96165,19.81022,19.05775,19.503,20.23122,21.13314,22.51838,22.49772,23.37885,23.90996,23.48374,24.32165,24.21154,23.46774,21.76323,20.39146,19.60663,19.69327,19.99168,20.89148,22.67967,22.99965,21.02437,21.69351,22.68334,24.45334,25.05847,25.29759,25.69991,24.10079,23.25724,22.55412,23.65103,24.38475,25.58014,25.66332,25.40031,26.27572,25.49942,23.60394,24.27069,25.1743,23.91898,20.85038,512651.735296845,2723431.32428837
21.83458,21.52714,21.19271,19.56159,17.01395,15.89751,15.93607,16.4411,16.76165,15.29767,13.9653,15.24571,17.46914,17.75218,18.39249,18.99262,17.89923,16.48608,15.70111,15.22703,16.14375,17.90212,17.84333,17.1744,16.39803,16.72562,17.85468,18.27645,18.77824,16.2251,14.46483,15.14187,16.75121,17.56255,18.59629,18.30606,16.31837,16.85132,17.66871,18.24677,18.4424,17.12554,17.25899,18.31346,18.20314,17.69712,19.37872,19.90011,19.81875,19.06988,19.47551,20.18314,21.08464,22.44549,22.41101,23.36376,23.84764,23.4884,24.3022,24.19758,23.5357,21.74941,20.32392,19.61587,19.74163,19.88946,20.88817,22.67981,22.90914,21.01831,21.76824,22.77505,24.36092,24.95689,25.25043,25.6254,24.13364,23.31801,22.52522,23.71264,24.41189,25.59234,25.64669,25.37761,26.21714,25.34024,23.53521,24.21753,25.12946,23.82121,20.72518,525303.510178631,2723448.57599188
21.88703,21.55372,21.28175,19.54587,16.9983,15.94418,15.97668,16.48199,16.76277,15.31134,14.07203,15.36435,17.57241,17.75345,18.4945,19.04062,17.88478,16.53818,15.77922,15.36428,16.29638,17.97882,17.96937,17.20245,16.37519,16.64864,17.81266,18.26997,18.80841,16.24301,14.48711,15.17592,16.7921,17.4886,18.57641,18.38734,16.33917,16.68939,17.54062,18.23507,18.29979,17.11708,17.17898,18.30092,18.15139,17.57164,19.34763,19.84244,19.82658,19.07926,19.44865,20.13528,21.03297,22.37344,22.32487,23.34952,23.78356,23.49143,24.28063,24.18398,23.60281,21.73799,20.25674,19.6251,19.78485,19.78865,20.88429,22.67622,22.82221,21.01711,21.84085,22.86289,24.27019,24.86038,25.20581,25.55215,24.17079,23.37892,22.49963,23.77503,24.44192,25.60636,25.63195,25.36033,26.15827,25.18522,23.46556,24.16388,25.08547,23.72477,20.60168,537955.364230555,2723477.329196
21.8992,21.57543,21.34406,19.56109,17.04229,16.0096,15.99959,16.49722,16.69975,15.31473,14.14612,15.50767,17.67308,17.78736,18.61638,19.15659,17.82881,16.52781,15.83745,15.42611,16.46394,18.0355,18.02232,17.17538,16.39944,16.63243,17.79462,18.21103,18.76478,16.3097,14.51636,15.14476,16.74677,17.496,18.61892,18.34272,16.33191,16.65139,17.49995,18.21526,18.28167,17.12244,17.1928,18.29126,18.09895,17.50763,19.30322,19.87783,19.81065,19.02173,19.43794,20.09432,20.89762,22.32205,22.25092,23.36214,23.67211,23.44906,24.20357,24.17671,23.65293,21.79354,20.20345,19.63688,19.69983,19.7245,20.86068,22.56991,22.82623,21.14358,21.85636,22.85584,24.2274,24.89866,25.23422,25.51056,24.31538,23.44462,22.54954,23.86639,24.54343,25.67016,25.67312,25.47651,26.10181,25.1418,23.36954,24.10255,25.06771,23.66365,20.52272,550607.337038306,2723517.58444813
21.91152,21.597,21.40645,19.57625,17.08621,16.07509,16.02278,16.51259,16.63694,15.31846,14.22042,15.65106,17.77326,17.82126,18.73792,19.27255,17.7729,16.51724,15.89589,15.488,16.63179,18.09225,18.07491,17.14803,16.42362,16.61628,17.77664,18.15189,18.72142,16.37674,14.54562,15.11346,16.70144,17.50375,18.66136,18.29817,16.32443,16.61339,17.45948,18.19559,18.26327,17.1278,17.20675,18.28167,18.04664,17.44369,19.25888,19.91329,19.79486,18.96385,19.42722,20.0535,20.76248,22.27066,22.17725,23.37469,23.56065,23.4069,24.12652,24.16938,23.70299,21.84902,20.15001,19.64865,19.61467,19.66028,20.83713,22.4636,22.83018,21.2704,21.87179,22.84872,24.18447,24.93673,25.26291,25.46911,24.45982,23.51025,22.59966,23.95783,24.64516,25.73403,25.71429,25.59262,26.04534,25.09809,23.27353,24.04136,25.04994,23.60253,20.44489,563259.468188319,2723569.34251468
21.92361,21.61886,21.46877,19.59126,17.13034,16.14051,16.04569,16.52781,16.57392,15.32199,14.29459,15.79424,17.87385,17.85524,18.85987,19.38845,17.71686,16.50666,15.95419,15.54969,16.79943,18.14886,18.12764,17.12075,16.44787,16.60028,17.75831,18.09274,18.678,16.44336,14.57481,15.08223,16.65626,17.51108,18.70366,18.25361,16.31696,16.57533,17.41902,18.17579,18.24501,17.1333,17.22078,18.27194,17.99426,17.37968,19.21454,19.94868,19.77899,18.90626,19.41637,20.01255,20.6272,22.21927,22.10344,23.38731,23.44934,23.36468,24.04919,24.16212,23.75311,21.9045,20.09644,19.66063,19.52965,19.59606,20.81387,22.35723,22.83448,21.3968,21.8873,22.84146,24.14154,24.97479,25.29153,25.42745,24.6042,23.57623,22.6495,24.04898,24.74674,25.79776,25.75574,25.70886,25.98894,25.05467,23.17751,23.97989,25.03218,23.54134,20.36594,575911.797268032,2723632.60438107
21.93585,21.6405,21.53088,19.60642,17.17447,16.20586,16.06896,16.54318,16.51089,15.32544,14.36889,15.93762,17.97424,17.88922,18.98148,19.50434,17.66096,16.49616,16.0127,15.61151,16.96707,18.20553,18.18044,17.09368,16.47219,16.58407,17.74012,18.03388,18.63464,16.51019,14.6042,15.051,16.61079,17.51863,18.74595,18.20899,16.30949,16.53733,17.37848,18.15598,18.22654,17.13866,17.23467,18.26228,17.94202,17.31567,19.17005,19.98428,19.76313,18.84845,19.40586,19.97166,20.4922,22.16773,22.02942,23.39993,23.33789,23.32224,23.97221,24.15479,23.80323,21.95984,20.043,19.67248,19.44456,19.53198,20.79025,22.25064,22.8385,21.52333,21.90295,22.83448,24.09854,25.01293,25.32029,25.38585,24.74857,23.64187,22.69976,24.14034,24.8484,25.86163,25.79684,25.82497,25.93226,25.01103,23.08157,23.91863,25.01434,23.48036,20.28755,588564.363866119,2723707.3712518
21.9481,21.66221,21.5932,19.62151,17.21839,16.27142,16.09187,16.55827,16.44808,15.32897,14.44284,16.08094,18.07462,17.9232,19.10337,19.62031,17.60512,16.48559,16.071,15.6732,17.13457,18.26221,18.23303,17.06647,16.49658,16.56792,17.72208,17.97473,18.59107,16.57702,14.63339,15.01984,16.56567,17.52624,18.78832,18.16422,16.30209,16.4994,17.33788,18.13617,18.20843,17.14408,17.24842,18.25263,17.88971,17.25173,19.12571,20.01967,19.74741,18.79086,19.39501,19.93084,20.35699,22.11655,21.95575,23.41254,23.22644,23.28008,23.89501,24.14753,23.85342,22.01532,19.98971,19.68432,19.35926,19.4679,20.76699,22.14475,22.84245,21.6498,21.91846,22.8275,24.05546,25.05114,25.3487,25.34433,24.89309,23.70743,22.74967,24.23156,24.95019,25.9255,25.83801,25.94136,25.87566,24.96746,22.98548,23.8573,24.99665,23.41924,20.20916,601217.207572757,2723793.64455048
21.95028,21.68829,21.65157,19.63807,17.26202,16.3379,16.11887,16.57793,16.39415,15.34201,14.53011,16.21897,18.16387,17.95739,19.21574,19.72147,17.55084,16.4755,16.12317,15.74066,17.29981,18.31826,18.28294,17.04722,16.52154,16.55566,17.70466,17.92094,18.54751,16.64385,14.66328,14.9982,16.5276,17.53893,18.81666,18.12545,16.30512,16.46634,17.30101,18.11678,18.19404,17.15804,17.26661,18.23733,17.84728,17.19054,19.08299,20.04751,19.73197,18.7253,19.38429,19.89143,20.21155,22.06185,21.8878,23.41487,23.11858,23.23475,23.82396,24.13815,23.89748,22.06742,19.93683,19.69912,19.28454,19.41228,20.74563,22.04846,22.84816,21.76725,21.93249,22.817,24.01888,25.09555,25.37394,25.30831,25.01871,23.76996,22.79825,24.3127,25.04501,25.98492,25.8777,26.04111,25.80791,24.92129,22.89475,23.80401,24.9817,23.34416,20.13246,613870.367979856,2723891.42591988
21.87197,21.74906,21.67871,19.66698,17.30171,16.41227,16.17717,16.63172,16.41319,15.43006,14.72122,16.31597,18.16352,17.99363,19.25352,19.70434,17.50904,16.46972,16.12507,15.8531,17.44602,18.3681,18.31001,17.09164,16.55263,16.57321,17.69233,17.90882,18.50049,16.71145,14.6974,15.0541,16.54812,17.59441,18.7315,18.13236,16.39253,16.47318,17.29276,18.09796,18.21146,17.24017,17.31778,18.17642,17.88429,17.15219,19.05508,20.01332,19.72161,18.59629,19.37329,19.86225,19.98456,21.98367,21.86679,23.33669,23.03892,23.16475,23.80182,24.11285,23.89318,22.09336,19.88904,19.73811,19.29095,19.42708,20.74253,22.03422,22.8655,21.81244,21.93517,22.77985,24.03262,25.19065,25.37126,25.31515,24.99326,23.8076,22.8354,24.31193,25.08653,26.00882,25.90449,26.00875,25.65,24.85347,22.84604,23.81465,24.98819,23.15904,20.07099,626523.884681321,2724000.71722203
21.79374,21.8099,21.70564,19.69595,17.34154,16.48678,16.23504,16.68579,16.43236,15.51839,14.91241,16.41276,18.16281,18.02986,19.29131,19.68735,17.46731,16.46373,16.12712,15.96561,17.59208,18.41808,18.33687,17.13591,16.58372,16.59069,17.67978,17.89655,18.4534,16.77906,14.73159,15.1098,16.56856,17.64982,18.64677,18.13934,16.48002,16.48037,17.28444,18.07914,18.22866,17.32209,17.36882,18.11558,17.92116,17.11363,19.02709,19.97934,19.71104,18.46707,19.36208,19.83328,19.75785,21.90556,21.84564,23.25851,22.95919,23.09489,23.77961,24.08747,23.8886,22.11916,19.84145,19.77716,19.29772,19.44196,20.73928,22.01998,22.88277,21.85755,21.93764,22.74277,24.04623,25.28596,25.36858,25.32198,24.9676,23.84503,22.87234,24.3115,25.12798,26.03258,25.93128,25.97668,25.4923,24.78573,22.79726,23.82522,24.99474,22.97385,20.00951,639177.797273297,2724121.52053826
21.71534,21.87088,21.7325,19.72478,17.38144,16.5613,16.29327,16.73972,16.4514,15.60672,15.10345,16.50948,18.16246,18.06602,19.32916,19.67022,17.42557,16.45767,16.12909,16.07812,17.73836,18.46792,18.36373,17.18032,16.61487,16.60846,17.66737,17.88436,18.40659,16.84666,14.76571,15.16584,16.58907,17.70523,18.56161,18.14653,16.56736,16.48714,17.27633,18.06038,18.24607,17.40421,17.41993,18.05482,17.95824,17.07507,18.99882,19.94522,19.70067,18.33821,19.35116,19.80437,19.53071,21.82731,21.82449,23.18026,22.87939,23.02496,23.75734,24.06223,23.8843,22.14511,19.79366,19.81615,19.30414,19.45683,20.73611,22.00567,22.90025,21.9026,21.9401,22.70576,24.05997,25.3812,25.36583,25.32889,24.94201,23.88261,22.9097,24.31073,25.16943,26.05655,25.95807,25.94446,25.33439,24.71791,22.74876,23.83587,25.00137,22.78838,19.94748,651832.145354411,2724253.8381693
21.63695,21.93179,21.75949,19.75383,17.42113,16.6356,16.35129,16.79386,16.47057,15.69505,15.29463,16.60634,18.16197,18.10233,19.36695,19.65309,17.38398,16.45161,16.1312,16.19056,17.88443,18.51783,18.39073,17.22466,16.64589,16.62601,17.65496,17.87209,18.35985,16.91427,14.7999,15.22174,16.60959,17.76071,18.47645,18.15351,16.6547,16.49433,17.26809,18.04184,18.26341,17.48627,17.47118,17.99398,17.99511,17.03658,18.97097,19.91124,19.69017,18.20899,19.34002,19.77519,19.30378,21.74913,21.80348,23.10201,22.7998,22.95496,23.73513,24.03678,23.88,22.17098,19.74614,19.85541,19.31097,19.47149,20.73301,21.99143,22.91738,21.94765,21.94264,22.66875,24.07351,25.4763,25.36315,25.33573,24.91657,23.91997,22.9465,24.31002,25.21095,26.08038,25.98492,25.91238,25.17648,24.65009,22.70012,23.84666,25.008,22.60304,19.88601,664486.968526029,2724397.67263538
